title,summary,url,annotation
"Union Township, Kingman County, Kansas","Union Township is a township in Kingman County, Kansas, USA.  As of the 2000 census, its population was 88.

","https://en.wikipedia.org/wiki/Union_Township,_Kingman_County,_Kansas",Not an Event
"Nei District, Toyama","Nei (婦負郡, Nei-gun) was a district located in Toyama Prefecture, Japan.
As of 2003, the district has an estimated population of 61,601 with a density of 159.56 persons per km2. The total area is 386.06 km2.

","https://en.wikipedia.org/wiki/Nei_District,_Toyama",Not an Event
Vinazco River,"The Vinazco River is a river of Mexico.

",https://en.wikipedia.org/wiki/Vinazco_River,Not an Event
Singapore women's national football team,"The Singapore women's national football team represents the city-state of Singapore in international women's football and is organised by the Football Association of Singapore (FAS), the governing body for football in Singapore.

",https://en.wikipedia.org/wiki/Singapore_women%27s_national_football_team,Not an Event
Perry County Airport (Ohio),"Perry County Airport (FAA LID: I86) is a public use airport located two nautical miles (4 km) south of the central business district of New Lexington, in Perry County, Ohio, United States. It is owned by the Perry County Airport Authority. This airport is included in the National Plan of Integrated Airport Systems for 2011–2015, which categorized it as a general aviation facility.
The airport has a unique arrangement in that a rail line passes underneath the runway. As originally planned, the location of the line at the end of the runway would have reduced its length due to minimum altitude requirements, so the airport was shifted west and the rail line placed in a tunnel.
In 2021, the airport received a $22,000 grant to fund operations, personnel, cleaning, sanitization, janitorial services, debt service payments, and combating the spread of pathogens.

",https://en.wikipedia.org/wiki/Perry_County_Airport_(Ohio),Not an Event
Okolona High School,"Okolona High School is a public high school located in Okolona, Mississippi, United States. It serves grades 9–12. It is part of the Okolona Municipal Separate School District. The school nickname is ""The Chieftains"".  They used to boast athletic teams in track, tennis, baseball, softball, but now only boast football and basketball. They have a vocational-technical school, JMG, art classes, and a drama club.  Okolona High School also provides students with free after-school tutoring in English, Reading, Science, Math, SATP History, SATP English II, and SATP Algebra I and Algebra 2",https://en.wikipedia.org/wiki/Okolona_High_School,Not an Event
Ethmia subnigritaenia,"Ethmia subnigritaenia is a moth in the family Depressariidae. It is found in Mexico.
The length of the forewings is 11.4–12.3 mm (0.45–0.48 in). The ground color of the forewings is whitish gray, infused with dark grayish clouding, slightly less so on the dorsal and terminal areas. The ground color of the hindwings is semitranslucent whitish, becoming pale brownish in the apical area.",https://en.wikipedia.org/wiki/Ethmia_subnigritaenia,Not an Event
Human Dimension,"The Human Dimension is a framework for United States Army  to Optimize Human Performance as part of Force 2025 and Beyond. The Human Dimension White Paper expands on the topic covered in this page.
It is not enough for leaders to tolerate or even grow comfortable with uncertainty, the Army requires agile, adaptive, and ethical leaders trained and educated to improve and thrive in uncertainty.",https://en.wikipedia.org/wiki/Human_Dimension,Event
2009 Melbourne Victory FC (W-League) season,"The 2009 season was Melbourne Victory Football Club (W-League)'s second season, in the W-League. Melbourne Victory finished 5th in their W-League season.",https://en.wikipedia.org/wiki/2009_Melbourne_Victory_FC_(W-League)_season,Event
Miyako-jima,"Miyako Island (宮古島, Miyako-jima, Miyako: Myaaku (ミャーク); Okinawan: Naaku (ナーク)) is the largest and the most populous island among the Miyako Islands of Okinawa Prefecture, Japan. Miyako Island is administered as part of the City of Miyakojima, which includes not only Miyako Island, but also five other islands.",https://en.wikipedia.org/wiki/Miyako-jima,Not an Event
1975–76 Division 1 season (Swedish ice hockey),"1975–76 was the first season that Division 1 operated as the second tier of ice hockey in Sweden, this due to the creation of Elitserien (now the SHL) as a new flight of the Swedish hockey system.
Division 1 was divided into four starting groups, based on geography. The top four teams in the group would continue to the playoffs to determine which clubs would participate in the qualifier for promotion to Elitserien. The bottom two teams in each group were relegated to Division 2 for the 1976–77 season.

",https://en.wikipedia.org/wiki/1975%E2%80%9376_Division_1_season_(Swedish_ice_hockey),Event
"Newbern, Tennessee","Newbern is a town in Dyer County, Tennessee. As of the 2010 census, the town population was 3,313.

","https://en.wikipedia.org/wiki/Newbern,_Tennessee",Not an Event
And It Feels Like,"""Feels Like I'm Falling in Love"" (stylised in all lowercase and without spaces in-between or an apostrophe) is a song by British rock band Coldplay, from their tenth studio album, Moon Music. It was released as the record's lead single on 21 June 2024 through Parlophone in the United Kingdom and Atlantic Records in the United States.

",https://en.wikipedia.org/wiki/Feels_Like_I%27m_Falling_in_Love,Not an Event
Adaptive value,"The adaptive value  represents the combined influence of all characters which affect the fitness of an individual or population.

",https://en.wikipedia.org/wiki/Adaptive_value,Not an Event
Valiant Air Command Warbird Museum,"The Valiant Air Command, Inc. Warbird Museum (VAC) is located at the Space Coast Regional Airport in Brevard County, just south of Titusville, Florida. The VAC contains vintage aircraft and a 30,000-square-foot (2,800 m2) hangar with a restoration area. The VAC also has a Memorabilia Hall with flight gear, dress uniforms, weapons and artifacts. The collection includes fixed and rotary wing aircraft from World War I to the present. The flagship aircraft of the museum is a Douglas C-47 Skytrain called ""TICO Belle"" which returned to flying status in July 2009 after the aircraft was involved in an accident.

",https://en.wikipedia.org/wiki/Valiant_Air_Command_Warbird_Museum,Not an Event
1951 Ontario general election,"The 1951 Ontario general election was held on November 22, 1951, to elect the 90 members of the 24th Legislative Assembly of Ontario (Members of Provincial Parliament, or ""MPPs"") of the Province of Ontario.",https://en.wikipedia.org/wiki/1951_Ontario_general_election,Event
Hartberg District,"TSV Hartberg, known as TSV Egger Glass Hartberg for sponsorship purposes, is an Austrian association football club based in Hartberg, founded in 1946, which is currently playing in the Austrian Bundesliga.",https://en.wikipedia.org/wiki/TSV_Hartberg,Not an Event
Learning Express Toys,"Learning Express Toys, incorporated in 1987 as Learning Express, Inc., is a specialty toy, game and book retailer and franchisor headquartered in Devens, Massachusetts, United States. The company franchises specialty toy stores in the United States, each locally owned and operated.",https://en.wikipedia.org/wiki/Learning_Express_Toys,Not an Event
Isthmian script,"The Isthmian script is an early set of symbols found in inscriptions around the Isthmus of Tehuantepec, dating to c. 500 BCE – 500 CE, though with dates subject to disagreement. It is also called the La Mojarra script and the Epi-Olmec script ('post-Olmec script').
It has not been conclusively determined whether Isthmian script is a true writing system that represents a spoken language, or is a system of proto-writing. According to a disputed partial decipherment, it is structurally similar to the Maya script, and like Maya uses one set of characters to represent morphemes, and a second set to represent syllables.

",https://en.wikipedia.org/wiki/Isthmian_script,Not an Event
