title,summary,url
"Registration of Births, Deaths and Marriages (Scotland) Act 1965","The Registration of Births, Deaths and Marriages (Scotland) Act 1965, is an act of the Parliament of the United Kingdom, which amended the existing legislation controlling the registration system of births, deaths and marriages in Scotland founded in 1855. The Act set out the roles, responsibilities and functions of the Registrar General for Scotland, and the ability of the Registrar-General to appoint other Registrars. The Act also provides for a yearly report to be published by the Registrar-General delineating annual trends in Scotland's population - including estimated population size, birth rates, death rates and migration rates to be presented to Scottish Ministers.
The Act has been substantially amended in many areas with succeeding legislation, such as the Local Government (Scotland) Act 1973, the Marriage (Scotland) Act 1977, the Adoption (Scotland) Act 1978, the British Nationality Act 1981 and the Scotland Act 1998. The Scotland Act transferred overall control of the Registrar General for Scotland and the General Register Office for Scotland from the Scottish Office to the Scottish Executive- the devolved government of Scotland. However many of the central functions of the General Register Office for Scotland continue to be governed by the Act.

","https://en.wikipedia.org/wiki/Registration_of_Births,_Deaths_and_Marriages_(Scotland)_Act_1965"
1992 in Israel,Events in the year 1992 in  Israel.,https://en.wikipedia.org/wiki/1992_in_Israel
Petroleum industry in Pakistan,"According to the United States Energy Information Administration (EIA), Pakistan may have over 9 billion barrels (1.4×109 cubic metres) of petroleum oil and 105 trillion cubic feet (3.0 trillion cubic metres) in natural gas (including shale gas) reserves.
As per BP' Statistical Review of World Energy 2016, at the end of 2015 Pakistan had the following proved reserves of fuels: 0.9 Trillion cu m of natural gas and 2.07 Billion tons of coal (sub-bituminous and lignite).",https://en.wikipedia.org/wiki/Petroleum_industry_in_Pakistan
PDMS stamp,"PDMS stamps are pieces of polydimethylsiloxane (PDMS), a silicone, that have been patterned usually against a master mold to form a relief pattern used in soft lithography. This PDMS stamp can be used in either its current form as a relief surface for techniques such as microcontact printing or can also be attached to an external source by tubing so that liquid may be passed through channels on its surface. In this second case it will often be laminated to a surface so that chemistry can be performed on that surface producing a pattern of the PDMS stamp on to the surface. Alternatively a PDMS stamp can be laminated to a second piece of PDMS to form a contained device. It is possible to pattern PDMS with nanometre resolution.
PDMS stamps can be procured from some commercial sources such as Research Micro Stamps.
Many techniques have been developed to modify the basic setups to perform a range of tasks such as assays on small volumes. These kinds of devices are often referred to as microfluidic devices.  Because of the small dimensions of these devices flow is laminar, not turbulent, which can lead to many useful properties; however, this reduces the ability of fluid streams to mix.

",https://en.wikipedia.org/wiki/PDMS_stamp
Pyrenula aurantiacorubra,"Pyrenula aurantiacorubra is a species of corticolous (bark-dwelling), crustose lichen in the family Pyrenulaceae. Found in Brazil, this species is characterised by its distinctive orange-red thallus (the main body of the lichen). Its ascospores are muriform, meaning they have multiple chambers, and are 3 (occasionally up to 5) by 1–2-septate, measuring 9–18 μm by 5–10 μm.
The type specimen of Pyrenula aurantiacorubra was collected from Serra do Machado in Ribeirópolis, Sergipe, Brazil, at an elevation of approximately 250 m (820 ft). The thallus is thin, somewhat granular, and orange-red mottled with grey. It lacks pseudocyphellae, which are small pores on the surface, and does not have a prothallus (a border around the thallus). The ascomata (fruiting bodies) are superficial (situated on the surface), globose (roughly spherical), 0.2–0.35 mm in diameter, and generally brown with an orange-red powdery coating, the pruina. The wall of the ascomata is barely carbonised (blackened). The ostiole, or opening, is apical and black. The hamathecium, the tissue between the asci, is not inspersed (does not contain oil droplets). The ascospores are arranged irregularly in the asci, brown, and muriform, with mostly rounded internal cavities.
Pyrenula aurantiacorubra does not have pycnidia (small asexual fruiting bodies). Chemically, the pigment reacts with potassium hydroxide (K+) to produce a deep crimson colour and shows an orange reaction under UV light. Thin-layer chromatography has revealed several anthraquinones (a type of organic compound), including 7-chloroemodin as the major compound, with one or more derivatives as minor compounds.
Pyrenula aurantiacorubra grows on smooth bark in disturbed Atlantic rainforests and is currently only known from Brazil. It is distinguished from other species by its striking orange-red thallus. In the field, it was recognised as a new species due to its distinctive appearance, even before detailed scientific analysis. It is similar to Pyrenula ochraceoflava, which grows in the same location but has a yellow-orange thallus. Unlike P. aurantiacorubra, P. ochraceoflava only contains 7-chloroemodin as its major compound.",https://en.wikipedia.org/wiki/Pyrenula_aurantiacorubra
Noosia,"Noosia is a fungal genus in the division Ascomycota. The genus is monotypic, containing the single anamorphic species Noosia banksiae. The fungus is associated with brown leaf spots on the wallum banksia (Banksia aemula), an Australian shrub of the family Proteaceae. The conidia of the fungus are dimorphic. They are initially spherical, smooth and somewhat hyaline; later they become fusoid to ellipsoidal, brown, and covered in small warts. The generic name Noosia refers to the town Noosa, where the type collection was made, in Noosa National Park; the specific epithet refers to the generic name of the host plant.",https://en.wikipedia.org/wiki/Noosia
Ahangaran-e Olya,"Ahangaran-e Olya (Persian: اهنگران عليا, also Romanized as Āhangarān-e ‘Olyā) is a village in Itivand-e Shomali Rural District, Kakavand District, Delfan County, Lorestan Province, Iran. At the 2006 census, its population was 139, in 35 families.",https://en.wikipedia.org/wiki/Ahangaran-e_Olya
Arbasayi Formation,"The Arbasayi Formation, also rendered A’erbasayi, is located in the Uygur Autonomous Region in Xinjiang.This formation contains Volcano-clastic rock with interbeds of purple conglomerate, felsitic porphyry, quartz porphyry, tuffite and andesite intercalated with rhyolitic porphyry. This formation is dated to the Early Permian period.",https://en.wikipedia.org/wiki/Arbasayi_Formation
Manuherikia (bird),"Manuherikia is a genus of extinct species of ducks from the Miocene of New Zealand. It was described from fossil material of the Saint Bathans Fauna, in the lower Bannockburn Formation of the Manuherikia Group, found by the Manuherikia River in the Central Otago region of the South Island. The genus name comes from the name of the geological formation in which the fossils were found and, ultimately, from the Manuherikia River and its valley.",https://en.wikipedia.org/wiki/Manuherikia_(bird)
Leaders of the Australian Greens,"There are Leaders of the Australian Greens (Greens) at the federal level, as well as in the several member parties which make up the confederation of the Australian Greens.",https://en.wikipedia.org/wiki/Leaders_of_the_Australian_Greens
Coleophora monardella,"Coleophora monardella is a moth of the family Coleophoridae. It is found in North America, including Iowa and Ontario.
The larvae feed on the leaves of Monarda species, including Monarda fistulosa. They create an annulate case.",https://en.wikipedia.org/wiki/Coleophora_monardella
Flat-coated Retriever,"The Flat-coated Retriever is a gun dog breed originating from England. It was developed as a retriever both on land and in the water.

",https://en.wikipedia.org/wiki/Flat-coated_Retriever
1953–54 Dundee United F.C. season,"The 1953–54 season was the 46th year of football played by Dundee United, and covers the period from 1 July 1953 to 30 June 1954. United finished in fifteenth place in the Second Division.",https://en.wikipedia.org/wiki/1953%E2%80%9354_Dundee_United_F.C._season
Izzatnagar railway division,"Izzatnagar railway division at Izzatnagar railway station located in Bareilly is a railway division under North Eastern Railway zone of Indian Railways. This railway division was formed on 14 April 1952.
Varanasi railway division and Lucknow NER railway division are the other two railway divisions under NER Zone headquartered at Gorakhpur.",https://en.wikipedia.org/wiki/Izzatnagar_railway_division
Coleophora pakistana,Coleophora pakistana is a moth of the family Coleophoridae. It is found in Pakistan.,https://en.wikipedia.org/wiki/Coleophora_pakistana
TSS Hibernia (1899),"TSS Hibernia was a twin screw steamer passenger vessel operated by the London and North Western Railway from 1900 to 1914. She was renamed HMS Tara on requisition by the Admiralty in 1914, and sunk in action in November 1915.",https://en.wikipedia.org/wiki/TSS_Hibernia_(1899)
Montelupone,"Montelupone is a comune (municipality) in the Province of Macerata in the Italian region Marche, located about 30 kilometres (19 mi) south of Ancona and about 11 kilometres (7 mi) northeast of Macerata.
Montelupone borders the following municipalities: Macerata, Montecosaro, Morrovalle, Potenza Picena, Recanati. It is one of I Borghi più belli d'Italia (""The most beautiful villages of Italy"").",https://en.wikipedia.org/wiki/Montelupone
